Date,Symbol,Close,High,Low,Open,Volume,RSI,PROC,SO,WR,OBV,EWMA,Close_detrend,Target(1),Target(30),Prediction(1),Prediction(30)
2020-03-31,AAPL,61.63003158569336,63.61739280424554,61.07502603187046,61.94752788300978,197002000.0,52.6006453546639,-0.0610377070809477,100.0,-63.51706538857024,336135500.0,61.534073209427355,-0.4602367779754104,1.0,1.0,1.0,1.0
2020-04-01,AAPL,58.387237548828125,60.28007792812991,57.95583490890622,59.74203576856197,176218400.0,59.08578604633743,0.0416809646355553,0.0,-54.071530321530325,456966100.0,59.43618276902787,0.2020153844425181,1.0,1.0,1.0,1.0
2020-04-02,AAPL,59.36151885986328,59.4148386124558,57.41535898464991,58.24908199085529,165934000.0,47.037755947236974,0.0154043796083849,72.13406697839696,-45.32645598473945,734177500.0,59.386406829584814,4.254312712876057,1.0,1.0,1.0,1.0
2020-04-03,AAPL,58.5084228515625,59.54815085540586,57.91706088463897,58.845304798537626,129880000.0,46.791344349620246,0.063619829470769,26.641180054391047,25.239244987763374,1001926800.0,58.80108417756994,8.941688471485392,1.0,-1.0,1.0,-1.0
2020-04-06,AAPL,63.6125373840332,63.767644688716175,60.4400305164741,60.808416836837694,201820400.0,56.48720560315988,0.1107996988466273,10.205578222850772,-2.3285742711103596,1104659400.0,62.00871964854545,11.929044393668931,-1.0,-1.0,-1.0,-1.0
2020-04-07,AAPL,62.875770568847656,65.84954752102261,62.77155701763157,65.63141650239487,202887200.0,53.75642474054178,0.0674270605315154,0.0,-6.025588935531773,1139690300.0,62.58675359541359,11.28215348968061,-1.0,-1.0,-1.0,-1.0
2020-04-08,AAPL,64.48505401611328,64.8001206555024,63.31202655456122,63.677986981114906,168895200.0,51.50526068048316,-0.0140589955915034,87.8691539552787,-100.0,780109000.0,63.85228720921339,8.622780896239163,-1.0,-1.0,-1.0,1.0
2020-04-09,AAPL,64.95037078857422,65.45448618898067,64.15300782522117,65.12245255308986,161834800.0,34.66390384164242,-0.0454100162827751,76.56483030810084,-62.42849932705249,795575600.0,64.58434292878728,2.7447193379539527,-1.0,1.0,-1.0,1.0
2020-04-13,AAPL,66.22520446777344,66.33426997710056,64.4268809310659,65.02793942933454,131022800.0,40.64789486636021,-0.0588251086210573,100.0,-58.91895886968626,670795200.0,65.67825062144472,1.6474652747859435,-1.0,1.0,-1.0,1.0
2020-04-14,AAPL,69.56977844238281,69.86061483646596,67.38852767558943,67.86113496690535,194994800.0,48.871558225364986,-0.0041778202256415,65.36599166950462,-64.24739999476068,575494900.0,68.27260250207011,1.9300863947233893,-1.0,1.0,-1.0,1.0
