Date,Symbol,Close,High,Low,Open,Volume,RSI,PROC,SO,WR,OBV,EWMA,Close_detrend,Target(1),Target(30)
2020-01-10,GOOGL,71.02204895019531,71.31926999168405,70.55684428825862,71.04740196343042,26258000.0,50.03958733579309,0.0001482658153121618,81.17345913655127,-42.55120693006715,489891200.0,70.7663695255988,-10.334205761521318,-1.0,-1.0
2020-01-10,META,216.87025451660156,218.6803318166315,216.23374698620853,218.0040340293496,12119400.0,47.79084364130732,-0.008675807272526039,78.74081346286098,-18.57759162851024,389325200.0,216.51328322959404,-11.244760700131494,-1.0,-1.0
2020-01-10,NFLX,329.04998779296875,338.5,327.2699890136719,337.1300048828125,4718300.0,53.790080462491794,0.0138379102710399,4.400226733292713,-35.80540141430609,259771200.0,331.366068289461,-13.107822657784624,-1.0,-1.0
2020-01-13,AAPL,76.63692474365234,76.66352519200935,75.23214067732687,75.35062150930146,121532000.0,43.07492163752419,-0.03166057276725189,0.0,-73.42728281057805,37576000.0,76.01322230362311,-16.81766348506666,-1.0,-1.0
2020-01-13,AMZN,94.56500244140625,94.9000015258789,94.04000091552734,94.56549835205078,55616000.0,34.88065044140636,-0.0943587298458206,68.62532189865426,-100.0,-193097600.0,94.51883506309696,-19.371422159028384,1.0,-1.0
2020-01-13,GOOGL,71.57225799560547,71.64432031834885,70.84362615810883,71.33467681431922,30730000.0,37.03408707497829,-0.08743330266428107,83.35613285738657,-100.0,4957200.0,71.30371040483801,-18.36975328172059,-1.0,-1.0
2020-01-13,META,220.69923400878906,220.75890421295074,218.01396859276733,218.4018400953534,14463400.0,32.31355306850325,-0.15694737546827653,92.9447275161823,-88.31792621966724,-315648400.0,219.30434248389267,-23.112064812127628,-1.0,-1.0
2020-01-13,NFLX,338.9200134277344,340.8500061035156,331.510009765625,331.79998779296875,6290000.0,33.712988292778064,-0.1458301672414568,86.6430610101446,-100.0,-742158400.0,336.40279939232806,-23.256773498296383,1.0,-1.0
2020-01-14,AAPL,75.60206604003906,76.78440971103713,75.4787595103825,76.57405589932931,161954400.0,53.9331959490971,-0.07071992910541898,89.50584801476211,-100.0,-400761200.0,75.73910420125802,-17.19461115175031,-1.0,-1.0
2020-01-14,AMZN,93.47200012207031,94.35549926757812,92.92749786376953,94.29399871826172,68818000.0,51.19588044242836,-0.09477180929297879,85.90267107284936,-52.73035986164025,-720236800.0,93.82090964412778,-19.600542677274532,1.0,-1.0
2020-01-14,GOOGL,71.10308074951172,71.70148932616486,70.96291488785906,71.57077301886883,26076000.0,54.41182179790265,-0.07475577220009799,100.0,-70.35661079421209,-501058400.0,71.16995050558023,-16.45399922721282,-1.0,-1.0
2020-01-14,META,217.86477661132812,221.16666952696838,217.4371300336889,220.40086650186518,13288900.0,51.96765606940312,-0.09834727897247228,99.84495225310431,-43.05116392592366,-688631200.0,218.34458314135674,-18.93990206621362,-1.0,-1.0
2020-01-14,NFLX,338.69000244140625,345.3800048828125,335.5199890136719,344.3999938964844,7199400.0,58.85952681429119,-0.1105400347760785,100.0,-62.08573084785063,-914808000.0,337.92767889695176,-19.988594822206593,-1.0,-1.0
2020-01-15,AAPL,75.27809143066406,76.28392794287467,74.84528990021097,75.4014053711113,121923600.0,54.35663958661942,-0.16561133259651062,90.8079496579287,-68.82193815972346,-1201552800.0,75.43175714924607,-25.634913310621442,1.0,1.0
2020-01-15,AMZN,93.10099792480469,93.94300079345703,92.75450134277344,93.61250305175781,57932000.0,60.806463703911504,-0.11828690824056745,100.0,-100.0,-916262800.0,93.34096036992928,-21.094792284876135,-1.0,-1.0
2020-01-15,GOOGL,71.531005859375,71.60953726300379,71.15625445629315,71.22384985953249,21550000.0,59.28862497503451,-0.14008752521893097,100.0,-64.58536755576361,-1171861600.0,71.41065815118186,-23.60251519223631,-1.0,-1.0
2020-01-15,META,219.94337463378906,220.4704816800814,218.93889077068272,219.40632761181521,10036500.0,55.123158331586815,-0.20705947005330036,100.0,-80.24749802581748,-1590335600.0,219.41046218706686,-30.300663972399207,1.0,1.0
2020-01-15,NFLX,339.07000732421875,343.1700134277344,336.6000061035156,338.67999267578125,5158000.0,59.62553690062737,-0.06777761437585916,91.63457937421623,-100.0,-1219603600.0,338.68924407896964,-23.198763924437102,-1.0,1.0
2020-01-16,AAPL,76.22103881835938,76.33226630764163,75.45941017193344,75.82209118249474,108829200.0,54.60008947218298,-0.15922663391091893,73.10598349680889,-45.441092351053605,-1542027200.0,75.95794789901713,-31.97153199781289,1.0,1.0
2020-01-16,AMZN,93.89700317382812,94.27950286865234,93.3010025024414,94.14949798583984,53190000.0,56.17543521836165,-0.13596458297522543,83.33075034844293,-100.0,-1217971200.0,93.7116576651256,-29.49631423134494,-1.0,1.0
2020-01-16,GOOGL,72.07574462890625,72.10258409230669,71.57076987035354,71.84164444347402,26080000.0,58.578820777874334,-0.09816464695081487,51.72645669946537,-82.40540034532255,-1518204800.0,71.85405163930068,-31.10246014285549,-1.0,1.0
2020-01-16,META,220.5600128173828,221.41532120890477,219.18753733026855,221.3556510008626,10015300.0,58.24566541246833,-0.10455069996728376,51.46210813172183,-92.63175823261426,-1790062000.0,220.17683360013325,-31.666449834883622,-1.0,1.0
2020-01-16,NFLX,338.6199951171875,343.55999755859375,335.8500061035156,343.5,5016000.0,56.13844507339355,-0.2328235513120367,93.5074161136652,-95.75417091385658,-2191755200.0,338.6430778438385,-35.53867851006606,-1.0,1.0
2020-01-17,AAPL,77.06489562988281,77.06730848616459,76.16302603037396,76.47009335198214,137816400.0,56.94798922487735,-0.22449180214783085,81.74157207125407,-100.0,-2528508000.0,76.69591444154183,-36.82489339130318,1.0,1.0
2020-01-17,AMZN,93.23600006103516,94.33200073242188,92.86250305175781,94.29450225830078,79946000.0,59.79949134028173,-0.1845144814911903,100.0,-100.0,-2240976800.0,93.39455199904171,-31.47527071760865,-1.0,1.0
2020-01-17,GOOGL,73.53498840332031,73.58617980749594,72.39333666717486,72.69105070603683,52424000.0,61.31123530463806,-0.16181895968897125,100.0,-67.16263078268588,-2544578800.0,72.9746782573038,-31.910823367400468,1.0,1.0
2020-01-17,META,220.927978515625,221.07715402850437,219.32676225006637,220.81857808100168,15905900.0,57.65470181101197,-0.10583707480359256,100.0,-67.29054271325225,-2292491600.0,220.67759781940399,-28.8854461465868,-1.0,1.0
2020-01-17,NFLX,339.6700134277344,341.57000732421875,337.3800048828125,341.0,6066500.0,60.11982894027444,-0.06924145521403521,68.55836959341806,-44.12008359073583,-2496708400.0,339.32770285467853,-31.58462870970868,1.0,1.0
2020-01-21,AAPL,76.54263305664062,77.13500771347044,76.4048124784183,76.69254005241989,110843200.0,56.81245353094794,-0.10699513521576007,100.0,-61.6696462108588,-2328732000.0,76.59372678751299,-29.97707528039892,-1.0,1.0
2020-01-21,AMZN,94.5999984741211,94.7135009765625,93.0,93.25,74156000.0,58.9190994180804,-0.07675261042891496,95.26111052543948,-43.209059031883804,-2525734000.0,94.1981834864861,-30.20902227833527,-1.0,1.0
2020-01-21,GOOGL,73.6706771850586,74.04990309397813,73.07226106696393,73.50913987084401,48930000.0,62.32018578202926,-0.029488751106545467,44.51486860415981,-44.179136823107555,-2701952400.0,73.43867783350602,-33.557744788966914,1.0,1.0
2020-01-21,META,220.23178100585938,221.1566994535274,217.924432110781,220.94785375429515,14275800.0,53.28711053859767,-0.11886196578133089,100.0,-69.14183573897552,-2536018400.0,220.3803864239557,-32.68939195169817,-1.0,1.0
2020-01-21,NFLX,338.1099853515625,341.0,332.5899963378906,340.0,14350300.0,63.966040592416235,-0.0033028650433981105,52.36280966689211,-39.65376257054473,-2665898400.0,338.51589067674524,-33.64841643376536,1.0,1.0
2020-01-22,AAPL,76.81584167480469,77.36952937649916,76.72154106940934,77.02860833807343,101832400.0,67.72522736428971,0.03800507809168825,83.62202621843274,-49.98526275718568,-2464078000.0,76.74180340999993,-28.650230375061085,-1.0,1.0
2020-01-22,AMZN,94.37300109863281,95.125,94.16699981689453,94.80449676513672,64326000.0,68.93419105662754,0.05172910071627304,58.530197172299374,11.82860078426155,-2666965200.0,94.31472858561726,-29.492925664013043,1.0,1.0
2020-01-22,GOOGL,73.75118255615234,74.58170422346583,73.6910497265724,74.04244265452762,28458000.0,65.15244213317018,0.08697618960812036,53.569575448314154,-7.978893045760102,-2498070000.0,73.64701435882823,-27.98957069051383,1.0,1.0
2020-01-22,META,220.11245727539062,221.53464772964506,220.07266702216754,221.0970459974021,12212800.0,67.06602774070706,0.16903680241157462,11.678529329280513,9.449009842090303,-2336235200.0,220.2017669542341,-27.630182391819318,1.0,1.0
2020-01-22,NFLX,326.0,336.29998779296875,323.6000061035156,332.54998779296875,21730000.0,65.2453264862493,0.2178543967069568,0.0,4.6041499251325515,-2205212400.0,330.17196181440687,-26.46127718638651,1.0,1.0
2020-01-23,AAPL,77.18579864501953,77.26558524479366,76.32019557283769,76.86905772372998,104472000.0,62.636832342102416,0.16271041145194493,18.460185450163433,19.42416270751404,-2010217600.0,77.03780025397486,-23.222631685543547,-1.0,1.0
2020-01-23,AMZN,94.22899627685547,94.4990005493164,93.63800048828125,94.25550079345703,49692000.0,61.743063592972675,0.15848011430658043,9.991280723850018,42.67144795578476,-2141372000.0,94.25757370912619,-23.963539407356848,1.0,1.0
2020-01-23,GOOGL,73.79194641113281,74.22982630605293,73.57475076336847,73.93409925242247,26650000.0,57.93413719418614,0.10930975501542212,37.993017756485216,-5.678309197267142,-1984246800.0,73.74363573376499,-23.52173838893576,-1.0,1.0
2020-01-23,META,218.5609588623047,220.28153071098316,218.07364207064526,219.54556277235875,11195000.0,63.302441650828904,0.14151915154697972,14.802813365190303,-0.7802319409327032,-2199496800.0,219.107894816714,-24.570454033112327,-1.0,1.0
2020-01-23,NFLX,349.6000061035156,349.8800048828125,325.010009765625,326.0400085449219,18200300.0,62.59688122846312,0.08680992709978357,30.125644905773143,-9.21111700886528,-2329512000.0,343.12399224312867,-26.099035705120926,-1.0,1.0
2020-01-24,AAPL,76.96333312988281,78.17710300745777,76.772319051517,77.43240119345582,146537600.0,57.345589243615784,0.0553697794056342,28.998722810254087,-21.93320952597976,-2510503600.0,76.98815550342688,-28.279579657402977,1.0,1.0
2020-01-24,AMZN,93.08200073242188,94.74949645996094,92.37200164794922,94.56849670410156,75324000.0,63.09597957435807,0.1460710744587826,0.0,-40.48548220053244,-2393641200.0,93.47385837311714,-26.51205689825923,-1.0,1.0
2020-01-24,GOOGL,72.87146759033203,74.264609339692,72.72285326500032,74.196020446127,29786000.0,67.25131480429036,0.1228923148026645,7.7124001782273,-23.992125995113923,-2518455600.0,73.16219029130237,-26.877316121537362,1.0,1.0
2020-01-24,META,216.7509002685547,220.56994520726215,214.93088310818575,219.59529643317794,11905800.0,66.6033659860204,0.17215512798846655,0.0,-26.336601293665346,-2392294400.0,217.53656508143823,-25.058890042081117,1.0,1.0
2020-01-24,NFLX,353.1600036621094,359.8500061035156,345.8800048828125,348.4599914550781,17939700.0,57.80171104062939,0.07886645464088496,11.006363140060884,-14.771876356996891,-2275206800.0,349.81466667787726,-25.11633371360145,-1.0,1.0
2020-01-27,AAPL,74.70020294189453,75.38203764467593,73.71612668009978,74.96858335214901,161940000.0,56.33075115678564,0.07381547441875647,0.0,-14.047574815049515,-2387211600.0,75.46285378392744,-26.334719462758486,1.0,1.0
2020-01-27,AMZN,91.41699981689453,92.05000305175781,90.76699829101562,91.0,70570000.0,57.639910818015366,0.08140711543819734,0.0,-40.371962518661896,-2249930800.0,92.10261932501717,-24.223027086915522,1.0,1.0
2020-01-27,GOOGL,71.15973663330078,71.40079126440537,70.55187853238326,71.15029466332358,34132000.0,59.64040229778003,0.0963097786665962,0.0,3.5679425244642635,-2066866800.0,71.82722117563061,-22.857825189588198,-1.0,1.0
2020-01-27,META,213.69761657714844,214.8811261002478,211.34055268106454,211.93728501767163,13810700.0,60.07897924638797,0.05789566453578057,19.190052362502012,31.35319005017837,-2307483600.0,214.9772660587604,-24.11012359743664,1.0,1.0
2020-01-27,NFLX,342.8800048828125,351.8999938964844,341.0199890136719,345.95001220703125,7709500.0,54.442294549627555,0.02128527797426154,73.4564202864464,-18.600076748820914,-2173915600.0,345.1915587787016,-23.224818245519458,1.0,1.0
2020-01-28,AAPL,76.81341552734375,76.98508246127517,75.48358524576821,75.5827189340282,162234000.0,52.2216472749661,0.046162536735970934,63.15375759751433,-2.517113749179902,-2026164400.0,76.36322828186233,-22.264332839891352,1.0,1.0
2020-01-28,AMZN,92.6624984741211,92.90550231933594,91.5009994506836,92.0250015258789,56160000.0,52.69984114462996,0.04862398094521552,62.76112859966806,14.785660349330923,-1883830800.0,92.47587209204987,-21.62621987078667,1.0,1.0
2020-01-28,GOOGL,72.09264373779297,72.30635837504049,71.0916432065545,71.65725135580645,29724000.0,50.599293068857115,0.07404536757423855,44.73026826802602,10.517183181220632,-1768615600.0,72.00416955086224,-20.978402311838238,1.0,1.0
2020-01-28,META,216.6016845703125,217.54651330785225,212.354993528622,214.9606933929093,13413800.0,52.79701581389046,0.12291781073711083,24.20133304734552,9.640455271097856,-1634777200.0,216.0602117359237,-19.332148778768712,1.0,1.0
2020-01-28,NFLX,348.5199890136719,352.3999938964844,342.7799987792969,345.8800048828125,6821600.0,60.30727733806673,0.17696754123370267,0.0,20.439999964399856,-1488830800.0,347.41051227440926,-18.25217179599217,-1.0,1.0
2020-01-29,AAPL,78.42129516601562,79.26997098451972,77.70560679514402,78.44789560704737,216229200.0,58.89766166455178,0.1309417015817478,2.620485596618987,13.614852407008227,-1651132000.0,77.73527287247836,-19.23297057005155,-1.0,1.0
2020-01-29,AMZN,92.9000015258789,93.73750305175781,92.7509994506836,93.19999694824219,41760000.0,54.57156460441315,0.12163348351395412,0.0,-8.84039021652484,-1851754400.0,92.75862504817917,-20.252641109247648,1.0,1.0
2020-01-29,GOOGL,72.40078735351562,72.77057128358875,71.8386602655739,72.48826018621243,21566000.0,51.37312314294179,0.09685804115722231,11.774942289214204,-19.794504008092176,-1692825200.0,72.26858141952532,-19.899272402838278,-1.0,1.0
2020-01-29,META,222.0120391845703,222.9767480191423,217.25812037167606,220.23181221155153,33181300.0,56.823290863163955,0.08960293803597551,12.311521724079117,-14.711479844708592,-1859173600.0,220.02809670510203,-20.44993354262033,1.0,1.0
2020-01-29,NFLX,343.1600036621094,349.3999938964844,338.54998779296875,349.0,7643500.0,59.48121881418726,0.13365180401114854,0.0,-19.633319092095775,-1723995200.0,344.5768398637712,-18.79395253152346,-1.0,1.0
2020-01-30,AAPL,78.30767822265625,78.36087174184341,77.06972800749904,77.50252948730524,126743200.0,59.68676142114007,0.09125775840121712,0.0,-0.17802673422208695,-1825724800.0,78.11687643937306,-19.34220278263362,1.0,1.0
2020-01-30,AMZN,93.53399658203125,93.64350128173828,92.53050231933594,92.9000015258789,126548000.0,59.707656831902234,0.08949663653262477,17.654053076009347,-6.998668811294308,-1714220000.0,93.2755394042288,-17.968150787650046,-1.0,1.0
2020-01-30,GOOGL,72.27901458740234,72.3287119542439,71.32225116475159,71.4763258946086,27110000.0,63.51057350636145,0.09906836897597905,0.0,15.792973720478571,-1816908800.0,72.27553686477866,-18.65245603143599,1.0,1.0
2020-01-30,META,208.38677978515625,210.27640710347106,203.63286121121564,205.40314811905785,48775500.0,62.3483832847022,0.09071269334931717,0.0,-8.860197308830044,-1735105600.0,212.2672187562457,-18.262626448561775,-1.0,1.0
2020-01-30,NFLX,347.739990234375,348.20001220703125,339.25,341.1000061035156,5328100.0,63.1449919389087,0.0673054381265525,0.0,-1.5127766695164813,-1860627600.0,346.6856067781119,-18.893464895472718,1.0,1.0
2020-01-31,AAPL,74.8355941772461,78.01992898157778,74.5406133579911,77.59680118060827,199588400.0,62.0093041021691,0.06100893995974678,0.0,-12.878590616726479,-1747682400.0,75.9293549310793,-18.66404333261805,1.0,1.0
2020-01-31,AMZN,100.43599700927734,102.78600311279297,100.1135025024414,102.57350158691406,311346000.0,59.82939567090298,0.050607441020359134,0.0,-6.866942050131083,-1614121600.0,98.04917780805086,-18.735944706775086,-1.0,1.0
2020-01-31,GOOGL,71.2119140625,73.04541551332758,70.92761599710025,72.95545516302556,43822000.0,59.878457110544936,0.02518277066356228,21.417146079478602,-8.462697978061781,-1767654000.0,71.5664549965251,-18.91719819274853,1.0,1.0
2020-01-31,META,200.808349609375,207.55135560477174,199.9629812783907,207.29276449501748,31359900.0,58.869285568898846,0.02171370585370312,63.558210023478125,-11.139366795534276,-1686862800.0,204.62797265760162,-18.07292372462041,1.0,1.0
2020-01-31,NFLX,345.0899963378906,347.3900146484375,340.9800109863281,347.3900146484375,5230000.0,59.67432106981796,0.03830968172248194,26.47868391438634,22.626025473493577,-1599220000.0,345.6218664845294,-17.81676876332824,1.0,1.0
2020-02-03,AAPL,74.63008117675781,75.79791078115785,73.07297011838175,73.57588453843302,173788400.0,62.92692641583093,0.05678533460169711,0.0,10.492559323120597,-1494728800.0,75.06317242817072,-17.49012582596184,-1.0,1.0
2020-02-03,AMZN,100.20999908447266,102.42500305175781,100.01249694824219,100.52999877929688,117834000.0,61.51218586348945,0.04128714627610994,10.51141537690309,11.388319229664505,-1582289200.0,99.4897253257113,-18.276504739181377,1.0,1.0
2020-02-03,GOOGL,73.68805694580078,73.87195918960022,72.39630465160849,72.64680121281494,71636000.0,66.11534041699944,0.07731325622402734,0.0,-16.082689127757373,-1445038800.0,72.9808562960873,-16.151537216854052,1.0,1.0
2020-02-03,META,203.075927734375,204.02074143388248,201.39514606260624,202.33001978599498,15495600.0,62.13328613284928,0.058737196915418004,9.913511554021936,53.25499609536738,-1349384400.0,203.59327604208426,-15.781162590034526,1.0,1.0
2020-02-03,NFLX,358.0,359.6300048828125,346.2799987792969,347.239990234375,6670600.0,66.81149491353209,0.09851838291172617,0.0,10.675116019000782,-1201672000.0,353.87395549510615,-13.328108214679844,1.0,1.0
2020-02-04,AAPL,77.09390258789062,77.28491667175436,75.83177225101083,76.23797325215806,136616400.0,68.32844490924116,0.10528476776383518,9.170740695953612,62.94141048688857,-1035020400.0,76.41699253466503,-11.283325628875957,-1.0,1.0
2020-02-04,AMZN,102.4834976196289,102.98999786376953,100.76850128173828,101.49400329589844,105786000.0,42.630584230617835,0.060123078941321746,0.3322022286500731,32.46532036553976,-1236682800.0,101.48557352167757,-15.505976209575962,1.0,1.0
2020-02-04,GOOGL,71.83965301513672,72.92961273294455,70.67762338918578,72.29094881897467,95880000.0,43.1358175327927,0.06243507893210621,5.981639762720146,-46.91232764998874,-1036536800.0,72.22005410877883,-14.90716988109628,1.0,1.0
2020-02-04,META,208.68511962890625,209.45092257563005,204.08037714965823,205.492627472173,19628900.0,38.64744758382331,0.08290947737107737,0.0,-38.8814843988409,-897728000.0,206.98783843333499,-13.994848843143942,1.0,1.0
2020-02-04,NFLX,369.010009765625,369.57000732421875,356.1000061035156,361.0,7161500.0,42.356438967945515,0.10678694019874897,0.48692901882858175,-28.22371208488919,-732299200.0,363.9646583422259,-11.89174716554318,-1.0,1.0
2020-02-05,AAPL,77.7225570678711,78.52287271376575,77.11808861152979,78.22305134186004,118826800.0,51.20203014972831,0.10476010938389828,0.8881304642332509,-2.177822195795301,-846705600.0,77.28736889013881,-12.116770487942404,1.0,1.0
2020-02-05,AMZN,101.99349975585938,103.5510025024414,101.5999984741211,103.5510025024414,87524000.0,42.13828361129383,0.10627782339718866,0.0,-3.582027254711643,-749885200.0,101.8241910111333,-12.188648973915846,-1.0,1.0
2020-02-05,GOOGL,71.8714599609375,72.7924349696494,71.05784279922015,72.74422404612974,36376000.0,47.40314489709307,0.08659287874252096,0.0,-3.581848536544844,-1014361200.0,71.98765801021712,-12.783049432545553,1.0,1.0
2020-02-05,META,208.96360778808594,211.56930780466905,207.57125247591208,211.35050694482248,12538200.0,50.95693548034248,0.10988427143200025,3.342087153486047,-10.222939534864583,-878916000.0,208.30501800317361,-10.665367981995558,1.0,1.0
2020-02-05,NFLX,369.6700134277344,375.25,362.29998779296875,375.1300048828125,6437000.0,53.375146803030816,0.12736827163462236,7.660764564712107,19.75740294420494,-666760400.0,367.768228399245,-8.90978522529322,-1.0,1.0
2020-02-06,AAPL,78.63166809082031,78.63408832571153,77.43482504328904,77.99335327455661,105425600.0,49.561957825331696,0.11708868465308798,0.0,20.9575869811324,-859383600.0,78.18356835726087,-10.588025100426819,1.0,1.0
2020-02-06,AMZN,102.5114974975586,102.81500244140625,101.23999786376953,102.0510025024414,63660000.0,47.77260184718537,0.100573339432286,0.0,-18.469764348871934,-721861200.0,102.28239533541736,-9.532324851048713,-1.0,1.0
2020-02-06,GOOGL,73.35855102539062,73.63638764042776,72.09165094681634,72.16620080148579,37822000.0,46.16212196143061,0.06048710083772532,0.0,-5.110160513095089,-927118000.0,72.90158668700053,-12.362496488877625,1.0,1.0
2020-02-06,META,209.69956970214844,210.03771095750588,208.19779882744356,209.3216381958464,10567500.0,45.10947624973403,0.051716655725442415,26.4120330036386,-42.115615230871725,-796472000.0,209.23471913582458,-10.487826512937005,1.0,1.0
2020-02-06,NFLX,366.95001220703125,371.54998779296875,362.510009765625,369.6000061035156,3920400.0,42.34826859304663,0.03389629029598817,55.3053861528212,-15.507610311074668,-656248800.0,367.2227509377685,-9.859845379769837,-1.0,1.0
2020-02-07,AAPL,77.56285858154297,78.37961468469555,77.07086561575886,78.12998293153962,117684000.0,56.644130099849654,0.0839832019576531,0.0,-5.64802951878235,-766986000.0,77.76976184011544,-10.133467945333123,0.0,1.0
2020-02-07,AMZN,103.96399688720703,104.92649841308594,101.90499877929688,102.09950256347656,101906000.0,55.14282274007572,0.07470491478044311,0.0,-8.727140575061787,-766986000.0,103.40346303661092,-10.239396419099535,1.0,1.0
2020-02-07,GOOGL,73.51460266113281,73.8197716529651,72.83368880237215,72.93209763057403,28360000.0,57.930794781102854,0.08997346221484558,0.0,-10.280535865513492,-648330400.0,73.31026400308888,-7.978335757123759,-1.0,1.0
2020-02-07,META,211.17149353027344,211.6588254708243,208.78457922972783,209.15257076668848,12242500.0,59.21118999404926,0.0585378911410977,9.780303562553506,43.54527542511369,-760754800.0,210.52590206545767,-8.36615510003081,1.0,1.0
2020-02-07,NFLX,366.7699890136719,371.79998779296875,363.57000732421875,365.0400085449219,4385200.0,56.96398159967729,0.08470120256888293,7.749354025339381,-4.8071443626513455,-643662800.0,366.9209096550373,-6.362693315008158,1.0,1.0
2020-02-10,AAPL,77.93123626708984,77.93123626708984,76.06505957583339,76.14503551271558,109348800.0,57.66868995508355,0.08893154790275816,6.350804451762652,31.164731995326605,-518020000.0,77.8774114580984,-6.070092736040195,1.0,1.0
2020-02-10,AMZN,106.69550323486328,106.77999877929688,104.24800109863281,104.25050354003906,101124000.0,52.279658387999575,0.09710610314764147,0.0,5.181423215029659,-427762800.0,105.59815650211279,-6.013194671720669,-1.0,1.0
2020-02-10,GOOGL,74.9832992553711,74.9942352555109,73.32027642689937,73.4211727832516,38302000.0,53.62846924518537,0.06420155716910157,17.437686355876778,2.2805375323776063,-619412000.0,74.42562083794384,-6.549245520975376,1.0,1.0
2020-02-10,META,211.89752197265625,212.6334899255541,209.51062267085427,210.3659310361815,11856400.0,52.86453587156964,0.05920389495770104,42.928558443919286,-5.889942685446951,-448422800.0,211.44031533692353,-5.119308211050381,1.0,1.0
2020-02-10,NFLX,371.07000732421875,374.79998779296875,362.5199890136719,365.0,5294100.0,55.19361115532316,0.08565219734122853,18.583965607663874,15.141656584905148,-295224800.0,369.6869747678253,-4.576387197512105,-1.0,1.0
